id,host_id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365
19094835,6701270,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,130,8,4,0.18,0
19094871,3457404,Brooklyn,Bedford-Stuyvesant,Entire home/apt,70,3,29,1.16,0
19095902,132530494,Brooklyn,Canarsie,Entire home/apt,300,3,59,2.36,333
19096160,10697117,Brooklyn,Flatbush,Private room,45,5,2,0.08,0
19097111,43595404,Brooklyn,Bedford-Stuyvesant,Private room,69,2,6,0.25,0
19098169,14322725,Manhattan,Gramercy,Entire home/apt,290,3,13,0.54,66
19098568,133410608,Brooklyn,Kensington,Private room,99,7,0,,87
19098733,82920107,Manhattan,Chelsea,Entire home/apt,149,30,1,0.08,364
19099408,4956248,Brooklyn,Greenpoint,Entire home/apt,100,3,14,0.6,0
19099537,68233913,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,3,107,4.31,77
19099600,1342918,Brooklyn,Crown Heights,Entire home/apt,95,5,8,0.32,0
19100892,25173511,Brooklyn,Williamsburg,Entire home/apt,200,2,6,0.24,0
19100971,81745867,Manhattan,Washington Heights,Private room,70,2,2,0.16,0
19102027,42729298,Brooklyn,Williamsburg,Private room,75,1,135,5.31,19
19102698,133460613,Queens,Astoria,Private room,49,1,6,0.24,359
19102715,77334582,Brooklyn,Greenpoint,Private room,89,2,0,,0
19103027,133460613,Queens,Astoria,Private room,74,1,0,,359
19103622,42729298,Brooklyn,Williamsburg,Private room,65,1,122,4.82,11
19111261,133534397,Bronx,Longwood,Entire home/apt,100,3,30,1.18,0
19111734,133536020,Manhattan,East Harlem,Private room,50,1,64,2.55,4
19113032,46317725,Brooklyn,Bushwick,Entire home/apt,79,1,2,0.08,0
19114014,683230,Manhattan,West Village,Private room,950,3,36,1.45,237
19114277,2856748,Manhattan,Midtown,Entire home/apt,350,30,0,,364
19114447,5434236,Brooklyn,Crown Heights,Entire home/apt,188,3,11,0.45,144
19114715,32219638,Queens,Astoria,Private room,50,1,28,1.5,175
19115443,2856748,Manhattan,Midtown,Entire home/apt,475,30,0,,343
19116128,6111018,Brooklyn,Greenpoint,Private room,105,3,8,0.33,12
19116449,133580441,Manhattan,Financial District,Entire home/apt,225,4,51,2.06,40
19116844,30232035,Manhattan,Lower East Side,Private room,40,10,0,,0
19117051,12775618,Brooklyn,Greenpoint,Entire home/apt,185,1,4,0.19,0
19117207,133586767,Manhattan,Upper East Side,Private room,90,2,12,0.47,0
19117322,131218877,Manhattan,Midtown,Entire home/apt,250,30,0,,0
19117903,731582,Manhattan,Greenwich Village,Private room,119,60,2,0.08,0
19118405,10469805,Manhattan,Harlem,Entire home/apt,150,14,1,0.05,0
19118803,7628817,Manhattan,Financial District,Entire home/apt,275,1,0,,0
19118963,9293730,Manhattan,Upper East Side,Entire home/apt,125,30,8,0.39,332
19119686,133602911,Bronx,Highbridge,Private room,60,3,17,0.67,66
19120316,132219056,Brooklyn,Bedford-Stuyvesant,Private room,42,1,38,1.58,218
19120410,4492286,Manhattan,Morningside Heights,Entire home/apt,130,7,23,0.95,48
19120657,15495000,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,66,2,3,0.12,0
19121086,31920354,Brooklyn,Williamsburg,Private room,109,3,5,0.2,179
19121957,42405567,Brooklyn,Williamsburg,Private room,90,2,13,0.58,7
19121995,133426665,Brooklyn,Flatlands,Private room,89,1,68,2.68,333
19122217,96363026,Brooklyn,Carroll Gardens,Entire home/apt,600,5,11,0.47,64
19122371,13377549,Manhattan,West Village,Entire home/apt,250,28,13,0.52,0
19122452,50915075,Manhattan,West Village,Entire home/apt,278,2,18,0.73,35
19122483,68271069,Manhattan,Upper West Side,Entire home/apt,800,7,5,0.22,68
19122672,47015275,Queens,Elmhurst,Private room,70,1,31,1.23,89
19122738,10733404,Manhattan,Chelsea,Entire home/apt,275,1,2,0.08,0
19123146,201735,Manhattan,Tribeca,Entire home/apt,195,2,4,0.16,0
19123481,133259451,Brooklyn,Bedford-Stuyvesant,Private room,50,3,2,0.08,0
19123591,86134456,Brooklyn,Williamsburg,Private room,45,5,2,0.08,0
19126369,41730784,Brooklyn,Greenpoint,Private room,62,3,3,0.12,0
19132312,66734347,Manhattan,East Village,Entire home/apt,150,2,2,0.09,0
19133220,16413765,Manhattan,Upper East Side,Entire home/apt,98,3,57,2.26,30
19134112,16308791,Manhattan,Little Italy,Entire home/apt,236,2,55,2.24,314
19134150,133732087,Brooklyn,Williamsburg,Entire home/apt,250,6,1,0.04,0
19134330,133736899,Manhattan,Upper West Side,Entire home/apt,200,1,1,0.04,0
19134814,48240655,Brooklyn,Williamsburg,Entire home/apt,195,2,11,0.45,0
19134850,2539165,Queens,Long Island City,Entire home/apt,90,7,16,0.69,62
19135548,7604436,Brooklyn,Williamsburg,Private room,128,3,22,1.43,305
19135811,2494945,Brooklyn,Flatbush,Private room,44,5,32,1.39,286
19136267,5348587,Manhattan,Lower East Side,Private room,75,3,1,0.04,0
19136705,27102064,Manhattan,Harlem,Private room,100,2,10,0.4,0
19136921,133762246,Manhattan,Harlem,Entire home/apt,90,15,8,0.32,44
19138138,17603414,Manhattan,Harlem,Private room,60,5,18,0.73,154
19138212,9374970,Manhattan,SoHo,Entire home/apt,250,28,11,0.48,151
19138221,25720293,Manhattan,Chelsea,Entire home/apt,349,4,24,1.0,264
19139234,23231840,Manhattan,Harlem,Entire home/apt,101,7,6,0.28,0
19139564,133787072,Brooklyn,Park Slope,Private room,120,1,96,3.9,53
19140331,32866694,Queens,Arverne,Entire home/apt,86,2,23,2.06,20
19141112,133802988,Queens,Ridgewood,Shared room,30,30,1,0.05,365
19141351,133802130,Queens,Far Rockaway,Private room,40,1,33,1.33,36
19141391,75065047,Manhattan,Lower East Side,Entire home/apt,106,1,9,0.39,364
19141428,82367658,Queens,Richmond Hill,Private room,40,2,13,0.55,311
19141662,133802988,Queens,Ridgewood,Shared room,30,30,2,0.08,365
19141812,133812877,Brooklyn,Cypress Hills,Private room,52,3,28,1.25,302
19141833,4331581,Brooklyn,Fort Greene,Entire home/apt,147,1,1,0.04,0
19142223,81553530,Manhattan,East Village,Private room,200,3,2,0.08,0
19142325,40277071,Manhattan,Upper West Side,Shared room,70,2,0,,0
19143826,133843931,Brooklyn,Greenpoint,Private room,37,1,58,2.34,152
19153081,31214940,Manhattan,Midtown,Entire home/apt,249,3,0,,0
19153259,36009953,Brooklyn,Bedford-Stuyvesant,Private room,70,3,13,0.53,48
19153982,22541573,Manhattan,Gramercy,Entire home/apt,225,30,0,,310
19154108,8633973,Manhattan,Hell's Kitchen,Entire home/apt,135,3,41,1.64,0
19154266,5260367,Brooklyn,Boerum Hill,Entire home/apt,150,30,1,0.05,91
19154276,49192439,Manhattan,East Village,Private room,108,10,17,0.68,23
19154733,42405567,Brooklyn,Williamsburg,Entire home/apt,225,4,7,0.29,8
19155616,46712160,Queens,Jackson Heights,Private room,59,1,184,7.84,30
19155632,114146085,Brooklyn,Windsor Terrace,Entire home/apt,115,3,30,1.23,3
19156426,2712353,Brooklyn,Cypress Hills,Private room,35,28,7,0.29,312
19157123,7050126,Manhattan,Midtown,Entire home/apt,1000,1,3,0.12,90
19157481,133802988,Queens,Ridgewood,Shared room,55,30,2,0.1,365
19158672,56342503,Manhattan,Hell's Kitchen,Entire home/apt,280,4,3,0.13,0
19160371,22766051,Brooklyn,Bay Ridge,Entire home/apt,100,4,5,0.21,0
19160504,133975955,Brooklyn,Williamsburg,Entire home/apt,55,3,78,3.1,25
19160912,1728792,Manhattan,Washington Heights,Private room,70,3,2,0.53,173
19161316,83590674,Brooklyn,Williamsburg,Entire home/apt,219,4,9,0.37,0
19161510,3788839,Brooklyn,Bedford-Stuyvesant,Private room,45,28,10,0.46,310
19161785,57959988,Manhattan,Harlem,Private room,40,10,0,,0
19161964,107704855,Manhattan,Morningside Heights,Private room,60,1,1,0.05,0
19162127,22723650,Brooklyn,Bushwick,Entire home/apt,150,3,20,0.8,5
19162180,133995881,Brooklyn,Flatbush,Entire home/apt,150,2,77,3.29,106
19162211,50600973,Brooklyn,Bushwick,Shared room,50,1,24,0.98,0
19162441,43085567,Brooklyn,Greenpoint,Entire home/apt,200,1,0,,0
19162648,10015055,Brooklyn,South Slope,Private room,119,2,94,4.09,279
19162994,95471685,Manhattan,Chelsea,Entire home/apt,280,7,0,,0
19163061,23552267,Manhattan,Tribeca,Private room,160,7,1,0.04,0
19163361,132559039,Manhattan,Harlem,Private room,60,2,38,1.71,13
19163623,115256,Manhattan,Upper East Side,Entire home/apt,125,3,44,1.8,0
19163801,117460213,Manhattan,Harlem,Private room,37,2,0,,0
19163888,105707375,Manhattan,Upper East Side,Entire home/apt,98,12,12,0.48,0
19164049,18655355,Manhattan,East Harlem,Private room,128,1,22,0.94,329
19164752,71864947,Manhattan,Washington Heights,Entire home/apt,100,5,11,0.47,22
19167933,61316506,Queens,Woodside,Entire home/apt,120,1,85,3.37,340
19170051,90227099,Manhattan,Harlem,Entire home/apt,90,1,3,0.12,0
19170980,46317725,Brooklyn,Bushwick,Entire home/apt,147,2,12,0.49,0
19171294,134070513,Queens,Cambria Heights,Private room,60,1,2,0.17,37
19171670,132485563,Manhattan,Upper East Side,Private room,115,6,11,0.5,67
19172071,14271995,Manhattan,Upper East Side,Entire home/apt,110,3,8,0.32,0
19172876,133972085,Manhattan,Midtown,Private room,155,4,35,1.45,157
19173391,13848128,Manhattan,Chelsea,Entire home/apt,275,6,13,0.58,0
19174466,80508435,Manhattan,Upper West Side,Private room,150,1,1,0.04,0
19174546,6060075,Queens,Kew Gardens Hills,Entire home/apt,159,3,2,0.08,0
19174707,87553853,Brooklyn,East Flatbush,Private room,200,1,2,0.08,178
19175288,133972085,Manhattan,Midtown,Private room,135,4,37,1.53,155
19175513,10685968,Brooklyn,Windsor Terrace,Private room,89,3,9,0.4,0
19175650,134104016,Queens,Woodside,Private room,80,2,11,0.45,10
19175819,65407018,Brooklyn,Greenpoint,Private room,60,1,36,1.55,180
19176053,39808438,Brooklyn,Bushwick,Private room,45,2,30,1.31,0
19176070,20576411,Brooklyn,Flatbush,Private room,60,2,0,,0
19176163,133694068,Manhattan,East Village,Entire home/apt,99,2,38,1.51,29
19176222,90279905,Manhattan,East Village,Private room,120,1,9,0.37,0
19176390,134114121,Manhattan,Hell's Kitchen,Entire home/apt,219,3,12,1.33,59
19176790,88034180,Manhattan,Harlem,Private room,65,3,1,0.04,0
19177019,1382888,Brooklyn,Greenpoint,Entire home/apt,215,3,2,0.09,0
19177262,16404967,Manhattan,Inwood,Entire home/apt,90,1,17,1.68,64
19177573,61649734,Brooklyn,Bushwick,Private room,51,1,194,7.66,7
19179372,126897352,Brooklyn,Bushwick,Entire home/apt,170,18,22,0.9,249
19179558,3801752,Manhattan,Chinatown,Private room,90,1,124,4.95,125
19179608,73632360,Brooklyn,Bedford-Stuyvesant,Private room,50,1,0,,0
19179615,131976173,Brooklyn,Bedford-Stuyvesant,Private room,79,1,195,7.79,46
19179863,133812877,Brooklyn,Cypress Hills,Private room,39,3,30,1.2,344
19179961,133812877,Brooklyn,Cypress Hills,Private room,65,3,23,0.95,321
19180465,44140036,Brooklyn,East Flatbush,Private room,80,2,1,0.04,158
19180787,413447,Brooklyn,Williamsburg,Private room,120,4,3,0.13,0
19180868,128744452,Manhattan,Harlem,Private room,52,4,39,1.65,242
19181398,134160379,Bronx,Mott Haven,Private room,70,1,0,,87
19181504,61685550,Manhattan,Upper East Side,Entire home/apt,120,1,3,0.12,0
19181881,19975102,Manhattan,Upper West Side,Entire home/apt,315,2,1,0.05,0
19182026,33439741,Brooklyn,Prospect Heights,Entire home/apt,125,1,9,0.36,65
19182044,84126420,Manhattan,Chelsea,Entire home/apt,399,3,44,2.4,112
19183619,3255732,Brooklyn,Williamsburg,Shared room,72,30,3,0.13,0
19188025,95102570,Queens,Bayside,Entire home/apt,239,5,10,0.46,188
19188166,134218386,Queens,Bayside,Entire home/apt,200,4,27,1.11,215
19189347,45223012,Manhattan,Inwood,Entire home/apt,110,2,15,0.62,161
19190179,36460338,Brooklyn,Williamsburg,Private room,80,5,6,0.46,64
19190579,9649691,Manhattan,Upper East Side,Entire home/apt,118,3,29,1.15,0
19190801,24913451,Brooklyn,Bushwick,Private room,37,3,3,0.12,0
19191340,23664115,Brooklyn,Greenpoint,Private room,77,2,15,0.64,12
19192149,27694509,Manhattan,Harlem,Private room,100,6,98,4.07,28
19193139,133923404,Manhattan,Harlem,Entire home/apt,95,5,9,0.38,0
19193664,19734419,Brooklyn,Williamsburg,Entire home/apt,180,4,0,,0
19193758,89861903,Queens,Astoria,Private room,55,2,5,0.21,0
19194997,71203979,Manhattan,Kips Bay,Private room,76,2,0,,0
19195173,83967416,Brooklyn,Crown Heights,Private room,60,2,1,0.04,0
19195474,389321,Brooklyn,Fort Greene,Entire home/apt,240,3,15,0.78,0
19195537,113805886,Manhattan,Upper East Side,Entire home/apt,287,31,6,0.27,326
19196146,133269895,Manhattan,Lower East Side,Private room,100,5,0,,0
19196911,134293540,Queens,Ridgewood,Shared room,27,30,4,0.18,6
19197129,134293540,Queens,Ridgewood,Shared room,26,31,5,0.22,365
19197277,19623390,Manhattan,Theater District,Entire home/apt,290,5,1,0.04,0
19197632,123483050,Queens,Elmhurst,Private room,85,1,92,3.7,166
19197983,14249332,Queens,Astoria,Private room,69,1,68,2.72,51
19199353,80242044,Manhattan,Greenwich Village,Entire home/apt,196,2,15,0.61,0
19200160,68228552,Brooklyn,Bedford-Stuyvesant,Entire home/apt,154,14,2,1.22,172
19200270,131858158,Brooklyn,Bensonhurst,Entire home/apt,113,3,69,2.8,99
19203963,6163686,Manhattan,Nolita,Entire home/apt,250,3,0,,0
19204555,75563831,Queens,Astoria,Private room,45,10,17,0.69,283
19206035,1252275,Manhattan,Upper West Side,Private room,70,3,13,0.52,0
19206550,128156060,Queens,Sunnyside,Private room,70,21,22,1.02,0
19207312,6287848,Brooklyn,Prospect Heights,Private room,100,2,22,0.91,0
19209436,87259106,Manhattan,Harlem,Entire home/apt,102,3,24,0.96,0
19209474,134415241,Brooklyn,Clinton Hill,Entire home/apt,350,2,4,0.16,0
19209477,20804098,Queens,Maspeth,Private room,70,1,0,,0
19209710,19785181,Brooklyn,Bushwick,Entire home/apt,136,3,10,0.4,0
19209764,16478255,Manhattan,Harlem,Private room,100,3,0,,362
19209888,2096374,Brooklyn,Bedford-Stuyvesant,Private room,80,90,0,,365
19211023,6850350,Manhattan,Nolita,Private room,115,1,28,1.16,0
19212024,764688,Brooklyn,Prospect Heights,Entire home/apt,160,7,1,0.04,0
19212268,51914156,Brooklyn,Fort Greene,Entire home/apt,130,2,31,1.24,0
19212370,11601610,Manhattan,Upper West Side,Entire home/apt,148,4,60,2.42,320
19212378,133785513,Brooklyn,Bedford-Stuyvesant,Private room,110,1,150,5.99,85
19212489,133785513,Brooklyn,Bedford-Stuyvesant,Private room,87,1,141,5.58,73
19212985,38655309,Manhattan,Harlem,Entire home/apt,72,3,28,1.15,0
19218475,134510659,Manhattan,Chelsea,Private room,90,14,0,,0
19219624,134521683,Manhattan,East Village,Private room,120,30,3,0.12,0
19219988,1832930,Brooklyn,Williamsburg,Entire home/apt,450,2,31,1.24,22
19220496,23257199,Brooklyn,Crown Heights,Entire home/apt,84,4,8,0.33,0
19221008,99349134,Manhattan,Upper East Side,Private room,75,1,9,0.4,119
19221072,63236560,Manhattan,Upper West Side,Private room,110,7,3,0.13,321
19221595,131659,Brooklyn,Bushwick,Entire home/apt,148,3,79,3.22,258
19222455,134549676,Manhattan,Hell's Kitchen,Entire home/apt,225,2,1,0.04,0
19222766,9963151,Manhattan,Harlem,Entire home/apt,122,4,16,0.67,5
19224202,6001984,Manhattan,Upper West Side,Entire home/apt,190,4,4,0.17,0
19224930,21812461,Manhattan,Upper East Side,Entire home/apt,120,20,7,0.29,0
19225682,26656760,Brooklyn,Bedford-Stuyvesant,Entire home/apt,200,4,10,0.4,0
19225880,24709724,Queens,Ridgewood,Entire home/apt,80,7,2,0.11,190
19226317,26814623,Brooklyn,Brooklyn Heights,Entire home/apt,149,2,13,0.52,0
19226897,93561011,Manhattan,Washington Heights,Private room,60,2,3,0.19,223
19226980,33365473,Brooklyn,Bedford-Stuyvesant,Entire home/apt,650,31,0,,358
19227077,80990325,Manhattan,Hell's Kitchen,Entire home/apt,175,2,85,3.43,0
19227138,86327101,Brooklyn,Bedford-Stuyvesant,Private room,55,1,115,4.64,164
19227222,133657043,Manhattan,Harlem,Private room,77,1,1,0.81,0
19227365,86327101,Brooklyn,Bedford-Stuyvesant,Private room,55,1,119,4.78,205
19227424,86327101,Brooklyn,Bedford-Stuyvesant,Private room,50,1,102,4.14,237
19227532,134601877,Manhattan,East Harlem,Entire home/apt,350,3,81,3.46,27
19227538,15741095,Manhattan,Washington Heights,Private room,50,1,20,0.81,0
19227560,333897,Queens,Ridgewood,Private room,100,2,48,1.96,174
19227562,32988374,Manhattan,West Village,Entire home/apt,319,2,20,1.51,79
19228313,63010844,Manhattan,Harlem,Private room,46,1,0,,0
19228956,19783595,Manhattan,East Harlem,Entire home/apt,120,5,9,0.36,0
19236099,6597437,Brooklyn,Prospect Heights,Entire home/apt,150,3,12,0.52,0
19236409,1722812,Manhattan,East Village,Entire home/apt,250,4,2,0.08,0
19236716,134672751,Staten Island,West Brighton,Private room,200,3,0,,365
19237286,20128515,Manhattan,Harlem,Entire home/apt,400,4,26,1.21,128
19239064,3452241,Brooklyn,Bedford-Stuyvesant,Private room,125,2,0,,0
19239282,612818,Brooklyn,Carroll Gardens,Entire home/apt,125,2,11,0.45,26
19239928,5530093,Manhattan,Upper East Side,Entire home/apt,180,6,5,0.21,0
19240100,29735603,Brooklyn,Red Hook,Entire home/apt,90,7,3,0.13,215
19240332,133547094,Manhattan,Murray Hill,Entire home/apt,200,5,10,1.41,52
19241136,5374258,Queens,Ridgewood,Entire home/apt,100,4,7,0.29,0
19241855,18515933,Brooklyn,Bushwick,Private room,70,2,10,0.4,18
19242128,39641996,Queens,Forest Hills,Entire home/apt,100,2,0,,0
19242821,134438985,Queens,Astoria,Entire home/apt,199,1,5,0.23,0
19243465,134613498,Manhattan,East Village,Private room,120,1,39,1.65,350
19244237,17184568,Brooklyn,Bushwick,Private room,60,1,1,0.04,0
19244550,2110569,Brooklyn,Bushwick,Entire home/apt,199,2,60,2.47,37
19244710,20283471,Brooklyn,Bedford-Stuyvesant,Entire home/apt,130,1,3,0.12,0
19245830,20507114,Brooklyn,Bushwick,Private room,60,3,8,0.33,0
19245930,59156312,Queens,Woodhaven,Private room,69,3,21,0.85,357
19246021,4620141,Manhattan,Washington Heights,Private room,30,5,3,0.12,0
19246114,16262749,Brooklyn,Greenpoint,Entire home/apt,350,1,70,3.26,142
19246490,13463652,Brooklyn,Clinton Hill,Private room,125,5,0,,0
19246634,23350812,Brooklyn,Kensington,Entire home/apt,93,13,6,0.25,37
19246662,42068815,Manhattan,Morningside Heights,Entire home/apt,150,3,81,3.24,282
19246709,2514859,Brooklyn,Bedford-Stuyvesant,Private room,60,3,2,0.11,0
19247214,134613498,Manhattan,East Village,Private room,180,1,28,1.17,328
19247235,120767920,Queens,Flushing,Private room,116,2,55,2.19,361
19247305,22176151,Brooklyn,Williamsburg,Entire home/apt,225,2,5,0.21,0
19248044,952909,Manhattan,Upper West Side,Entire home/apt,183,30,0,,0
19248045,121732047,Queens,Forest Hills,Private room,40,14,0,,19
19248688,1241818,Brooklyn,Cobble Hill,Entire home/apt,124,30,1,0.04,12
19249099,41902579,Manhattan,Chelsea,Entire home/apt,140,7,41,1.66,13
19249136,45536295,Manhattan,Harlem,Entire home/apt,84,2,3,0.12,0
19249193,11760898,Brooklyn,Brooklyn Heights,Entire home/apt,149,20,0,,0
19250619,115546121,Queens,Sunnyside,Entire home/apt,130,5,0,,0
19250742,58782992,Manhattan,Harlem,Entire home/apt,125,31,96,3.93,186
19251255,134809070,Brooklyn,Bedford-Stuyvesant,Entire home/apt,63,2,26,1.08,0
19260473,5325177,Brooklyn,Flatbush,Entire home/apt,85,5,2,0.09,0
19261252,5453550,Brooklyn,Clinton Hill,Entire home/apt,425,4,38,1.74,262
19261697,67992400,Brooklyn,Bedford-Stuyvesant,Private room,50,2,1,0.04,0
19261720,6988611,Queens,Arverne,Entire home/apt,1500,3,0,,342
19263405,4279544,Manhattan,Greenwich Village,Entire home/apt,215,4,6,0.24,0
19264368,314115,Bronx,Morrisania,Private room,60,5,4,0.16,175
19265766,134901180,Brooklyn,Bedford-Stuyvesant,Entire home/apt,200,7,8,0.33,355
19265792,14416238,Brooklyn,Williamsburg,Entire home/apt,125,4,0,,0
19265835,1366844,Manhattan,Harlem,Entire home/apt,135,3,71,3.52,9
19266676,31931291,Manhattan,West Village,Entire home/apt,250,5,0,,0
19267834,124399442,Brooklyn,Midwood,Shared room,32,1,8,0.32,21
19268922,134741341,Queens,Astoria,Private room,85,1,14,0.76,6
19269531,4297109,Manhattan,Midtown,Entire home/apt,195,2,5,0.2,0
19269676,128780335,Manhattan,NoHo,Entire home/apt,352,4,15,0.63,13
19270160,20292772,Manhattan,Hell's Kitchen,Entire home/apt,225,2,6,0.24,0
19271040,134946389,Brooklyn,Bedford-Stuyvesant,Entire home/apt,60,2,146,5.82,88
19271084,24745688,Brooklyn,Bushwick,Private room,35,25,3,0.13,36
19272653,1579845,Manhattan,Hell's Kitchen,Private room,87,4,0,,0
19272890,134961952,Manhattan,Upper West Side,Entire home/apt,230,5,0,,0
19273138,53480097,Brooklyn,Bushwick,Private room,60,2,27,1.08,104
19273509,4969033,Queens,Astoria,Entire home/apt,90,3,30,1.24,0
19274199,62608664,Queens,Neponsit,Entire home/apt,274,2,34,1.37,315
19274206,7033916,Manhattan,Hell's Kitchen,Private room,69,6,2,0.08,0
19274249,36474715,Brooklyn,Bedford-Stuyvesant,Private room,65,3,27,1.09,78
19274358,15897027,Manhattan,Murray Hill,Entire home/apt,278,2,8,0.32,0
